gigtrust_id,grs,grs_band,engine_amount,engine_rate,sanctioned_amount,approved,defaulted
GT-RJF-2208-2N0VD-Y,605,EMERGING,11500,0.3,12100.0,1,1
GT-KLF-2312-X3D5A-3,801,STRONG,30000,0.1794,34100.0,1,1
GT-UPF-2312-X6GFN-B,722,RELIABLE,27000,0.2272,32500.0,1,0
GT-UPR-2212-G7W60-L,735,RELIABLE,27500,0.2236,24300.0,1,0
GT-UPD-2401-RF25X-0,685,RELIABLE,19500,0.2393,0.0,0,0
GT-TNR-2207-PH16Q-4,794,RELIABLE,37500,0.2106,0.0,0,0
GT-KLD-2111-XMM00-V,661,RELIABLE,26500,0.2487,30800.0,1,1
GT-WBR-2101-84CT7-3,876,STRONG,63000,0.1693,61100.0,1,0
GT-RJR-2311-HDDMC-R,686,RELIABLE,30500,0.2389,32000.0,1,0
GT-DLD-2107-SS1WY-G,654,RELIABLE,18000,0.2517,0.0,0,0
GT-TNW-2205-NMVHD-R,885,STRONG,71500,0.1684,67700.0,1,0
GT-GJF-2107-2MDNG-O,752,RELIABLE,26000,0.2193,21600.0,1,0
GT-WBR-2305-PXF2W-B,882,STRONG,68500,0.1687,87300.0,1,0
GT-TGC-2210-Z7Z42-B,839,STRONG,55000,0.1736,53500.0,1,0
GT-DLD-2104-7W64Q-K,717,RELIABLE,21000,0.2287,19400.0,1,0
GT-DLD-2101-GGV1N-F,760,RELIABLE,22500,0.2175,20700.0,1,0
GT-UPD-2307-5CMZX-8,600,EMERGING,13000,0.3,13400.0,1,0
GT-KAR-2306-DECGG-L,900,PRIME,100000,0.147,96300.0,1,0
GT-MHD-2308-QATDB-8,783,RELIABLE,44500,0.2127,38900.0,1,0
GT-KLC-2102-4YE6V-S,799,RELIABLE,22500,0.2097,20800.0,1,0
GT-KLD-2111-6KG2Y-U,717,RELIABLE,24500,0.2287,25100.0,1,0
GT-KAR-2210-NDKFG-Q,728,RELIABLE,24500,0.2256,20000.0,1,0
GT-MHR-2301-5Y3RY-C,888,STRONG,66500,0.1681,51600.0,1,0
GT-TND-2402-3JCEN-4,729,RELIABLE,26500,0.2253,28300.0,1,0
GT-WBW-2105-QSJ85-F,730,RELIABLE,29000,0.225,27000.0,1,0
GT-MHF-2304-Y10DS-R,647,EMERGING,9000,0.2948,10300.0,1,0
GT-KLW-2204-CVSB3-F,668,RELIABLE,24000,0.2458,19400.0,1,0
GT-TGF-2101-4PE46-I,670,RELIABLE,16500,0.245,16400.0,1,0
GT-WBR-2403-K9EXZ-B,600,EMERGING,10000,0.3,8700.0,1,0
GT-MHR-2212-WPKDH-E,883,STRONG,70500,0.1686,73000.0,1,0
GT-TNF-2211-45H3T-4,600,EMERGING,13500,0.3,15100.0,1,0
GT-UPR-2107-X2A8T-9,801,STRONG,54500,0.1794,55100.0,1,0
GT-GJR-2303-YDXAM-P,520,EMERGING,8500,0.3,0.0,0,1
GT-DLD-2401-8511T-G,815,STRONG,50500,0.1771,45900.0,1,0
GT-TGF-2112-3BG3S-J,748,RELIABLE,42000,0.2203,41500.0,1,0
GT-MHD-2206-HTRD5-R,738,RELIABLE,16500,0.2229,19600.0,1,0
GT-TGH-2310-RBP24-Z,774,RELIABLE,29000,0.2145,25700.0,1,0
GT-DLD-2310-7Q0CJ-8,729,RELIABLE,19500,0.2253,21300.0,1,0
GT-KLR-2212-Z3674-C,543,EMERGING,6000,0.3,0.0,0,1
GT-DLD-2104-0DAA2-G,824,STRONG,50000,0.1757,58500.0,1,0
GT-TGD-2311-48VDJ-Y,802,STRONG,58000,0.1792,58700.0,1,0
GT-GJD-2205-9CYP1-8,735,RELIABLE,26000,0.2236,28100.0,1,0
GT-KAF-2111-9ERHD-K,631,EMERGING,9000,0.3,0.0,0,0
GT-DLD-2401-0CC06-F,633,EMERGING,10500,0.3,0.0,0,0
GT-KLD-2207-M6S5C-N,753,RELIABLE,27000,0.2191,24500.0,1,0
GT-GJD-2311-JBJVA-V,870,STRONG,83000,0.1699,74800.0,1,0
GT-DLD-2105-1CQ35-I,791,RELIABLE,23000,0.2112,23900.0,1,0
GT-TGH-2307-KXRM4-Y,600,EMERGING,9000,0.3,7700.0,1,1
GT-RJR-2106-D6D34-4,812,STRONG,54500,0.1775,38000.0,1,0
GT-MHW-2207-G3XDR-E,721,RELIABLE,27000,0.2275,30200.0,1,0
GT-DLR-2205-Y8SXC-0,600,EMERGING,21500,0.3,0.0,0,0
GT-DLR-2107-K60NY-F,773,RELIABLE,33000,0.2146,28800.0,1,0
GT-GJW-2312-HGFG2-F,526,EMERGING,6000,0.3,0.0,0,1
GT-WBD-2207-DD6ZQ-U,781,RELIABLE,27000,0.213,32700.0,1,0
GT-WBC-2310-0GP67-F,692,RELIABLE,22000,0.2368,20000.0,1,0
GT-TNR-2201-DKCY2-V,600,EMERGING,11500,0.3,0.0,0,1
GT-TNR-2104-FVM15-K,706,RELIABLE,19500,0.2321,26100.0,1,0
GT-WBC-2107-KWR0T-K,843,STRONG,42500,0.1731,39400.0,1,0
GT-UPD-2205-Q2D8K-E,667,RELIABLE,16000,0.2462,19400.0,1,0
GT-RJH-2310-4XC4Y-J,800,STRONG,40000,0.1795,45200.0,1,0
GT-UPH-2305-31E1R-C,836,STRONG,59000,0.174,49700.0,1,0
GT-KAD-2309-ZWVYM-7,719,RELIABLE,25500,0.2281,0.0,0,0
GT-TGR-2112-T4P31-X,671,RELIABLE,22000,0.2446,0.0,0,1
GT-TNW-2109-1CCCK-0,692,RELIABLE,28500,0.2368,30700.0,1,1
GT-KLD-2201-BSM9P-B,680,RELIABLE,25500,0.2411,0.0,0,0
GT-TGW-2311-K34JF-9,655,RELIABLE,16500,0.2512,16100.0,1,1
GT-DLD-2101-JQHEV-Y,822,STRONG,53500,0.176,52700.0,1,0
GT-DLD-2204-MRH2K-L,698,RELIABLE,25000,0.2347,0.0,0,0
GT-MHR-2208-7VW9N-M,755,RELIABLE,23500,0.2186,0.0,0,0
GT-TGW-2202-B9GJX-Z,597,EMERGING,8500,0.3,10400.0,1,0
GT-DLW-2105-4WZG1-M,736,RELIABLE,26000,0.2233,0.0,0,0
GT-WBF-2106-0FP7X-T,789,RELIABLE,32500,0.2115,23000.0,1,0
GT-DLD-2207-HBKH2-O,625,EMERGING,11000,0.3,11100.0,1,1
GT-WBR-2209-4BCHV-U,772,RELIABLE,28000,0.2149,28300.0,1,0
GT-GJD-2403-V996Z-3,520,EMERGING,13500,0.3,0.0,0,0
GT-GJD-2205-8W42K-Z,676,RELIABLE,14500,0.2427,9400.0,1,0
GT-RJD-2305-4D5P7-G,851,STRONG,56500,0.172,50600.0,1,0
GT-KAF-2301-29GX6-O,574,EMERGING,9000,0.3,7600.0,1,0
GT-KAD-2312-6KMY8-M,791,RELIABLE,27000,0.2112,28300.0,1,0
GT-TGD-2104-ARK6G-4,914,PRIME,71000,0.1459,62200.0,1,0
GT-WBF-2306-M1V9A-T,872,STRONG,85000,0.1697,90000.0,1,0
GT-UPD-2201-J68SY-Q,768,RELIABLE,44500,0.2157,54600.0,1,0
GT-DLH-2401-H7PWB-L,769,RELIABLE,37000,0.2155,37000.0,1,1
GT-TGR-2310-X69H8-S,520,EMERGING,12500,0.3,0.0,0,1
GT-GJD-2103-FAC5K-R,714,RELIABLE,29500,0.2296,33500.0,1,0
GT-GJC-2201-QQAJD-V,770,RELIABLE,32500,0.2153,0.0,0,0
GT-WBF-2201-EM0M8-D,669,RELIABLE,19000,0.2454,0.0,0,0
GT-WBW-2312-7TY91-T,810,STRONG,45000,0.1779,54000.0,1,0
GT-MHR-2312-3V2Q8-0,921,PRIME,100000,0.1453,109400.0,1,0
GT-TGR-2202-Q4E0V-5,813,STRONG,52500,0.1774,56400.0,1,1
GT-WBF-2307-6NNMC-2,648,EMERGING,9000,0.2943,8200.0,1,0
GT-KAR-2211-DCFDX-P,658,RELIABLE,21500,0.2499,16300.0,1,0
GT-KLR-2306-2Z0QF-F,812,STRONG,49500,0.1775,48000.0,1,0
GT-GJD-2212-3QAKA-7,745,RELIABLE,30500,0.2211,26600.0,1,0
GT-UPD-2403-K566P-T,817,STRONG,64000,0.1767,64800.0,1,0
GT-WBD-2204-JPW54-U,723,RELIABLE,33000,0.2269,37600.0,1,0
GT-KLW-2402-DHERV-J,830,STRONG,53000,0.1748,54000.0,1,0
GT-KAR-2303-YGT23-K,786,RELIABLE,38000,0.2121,34800.0,1,1
GT-KLH-2305-4RRGK-A,718,RELIABLE,23000,0.2284,20800.0,1,0
GT-DLD-2302-FAT8R-9,733,RELIABLE,32500,0.2242,34200.0,1,1
GT-RJR-2205-4QY6S-F,648,EMERGING,11000,0.2943,12500.0,1,1
GT-KAD-2210-9BA2N-I,864,STRONG,53000,0.1705,50000.0,1,0
GT-TNF-2112-AY0NK-V,730,RELIABLE,39500,0.225,40700.0,1,1
GT-WBW-2207-V3012-7,600,EMERGING,15500,0.3,15600.0,1,0
GT-GJR-2205-ZBPGC-J,676,RELIABLE,23000,0.2427,0.0,0,0
GT-KAR-2205-HTBAD-E,642,EMERGING,12000,0.2971,8200.0,1,1
GT-TNW-2207-J41N7-A,754,RELIABLE,25500,0.2188,0.0,0,1
GT-RJD-2307-X073D-A,899,STRONG,64000,0.1671,62300.0,1,0
GT-MHF-2205-B7SK8-9,739,RELIABLE,31000,0.2226,32700.0,1,0
GT-KLW-2202-A5JRS-Y,675,RELIABLE,17500,0.243,19700.0,1,1
GT-UPD-2307-K6H35-B,772,RELIABLE,27500,0.2149,32000.0,1,1
GT-KLF-2109-6RF0X-L,827,STRONG,48000,0.1752,44700.0,1,1
GT-KLW-2108-DACMM-E,894,STRONG,86500,0.1675,99500.0,1,0
GT-DLD-2304-4BKHK-F,836,STRONG,67500,0.174,65000.0,1,0
GT-KLD-2207-5G80C-M,810,STRONG,39500,0.1779,34100.0,1,0
GT-TGR-2103-PKJPV-R,774,RELIABLE,34000,0.2145,0.0,0,0
GT-DLW-2104-YCKNY-A,680,RELIABLE,17500,0.2411,17100.0,1,1
GT-RJR-2104-NX8P8-A,660,RELIABLE,20500,0.2491,21800.0,1,0
GT-TGR-2110-TR46J-F,720,RELIABLE,31500,0.2278,37700.0,1,1
GT-GJD-2104-KFRPV-9,612,EMERGING,11500,0.3,0.0,0,1
GT-GJD-2207-RVVW9-5,811,STRONG,42000,0.1777,45100.0,1,0
GT-DLD-2107-2CMBZ-P,818,STRONG,36000,0.1766,44900.0,1,0
GT-KLD-2304-JXDQG-6,600,EMERGING,21500,0.3,19500.0,1,0
GT-RJD-2309-N4S46-U,573,EMERGING,6500,0.3,0.0,0,1
GT-WBD-2211-VVD7M-1,919,PRIME,87000,0.1454,106700.0,1,0
GT-WBF-2305-MWEM4-X,666,RELIABLE,23000,0.2466,23700.0,1,0
GT-KAF-2106-Z8041-Q,921,PRIME,100500,0.1453,115100.0,1,0
GT-UPD-2402-HVB08-6,639,EMERGING,8500,0.2985,7100.0,1,0
GT-KLF-2110-TRBNN-M,669,RELIABLE,21000,0.2454,26200.0,1,1
GT-KLD-2206-87VHB-0,570,EMERGING,10500,0.3,0.0,0,1
GT-WBR-2312-K7TQC-0,782,RELIABLE,34500,0.2128,35800.0,1,0
GT-KLH-2206-GPXXZ-1,650,RELIABLE,24000,0.2534,25500.0,1,0
GT-UPR-2111-5R9M1-I,651,RELIABLE,17500,0.253,0.0,0,0
GT-WBD-2101-57N4W-7,611,EMERGING,8500,0.3,0.0,0,1
GT-RJR-2105-YJ20E-Q,805,STRONG,52500,0.1787,48000.0,1,0
GT-MHF-2307-PJ82H-6,600,EMERGING,16000,0.3,0.0,0,0
GT-GJD-2308-40M0G-9,907,PRIME,89000,0.1464,79700.0,1,0
GT-GJH-2304-22J87-R,695,RELIABLE,22000,0.2358,22500.0,1,1
GT-TGR-2305-QDGEZ-2,768,RELIABLE,31500,0.2157,34500.0,1,0
GT-GJD-2303-HCKDD-9,600,EMERGING,10500,0.3,9400.0,1,1
GT-RJR-2108-156SA-4,706,RELIABLE,25000,0.2321,23100.0,1,0
GT-WBF-2107-CZ1RS-N,741,RELIABLE,25000,0.2221,19700.0,1,0
GT-TNR-2107-XXG1N-Q,783,RELIABLE,28000,0.2127,24900.0,1,0
GT-TGC-2403-9AJQB-E,813,STRONG,44000,0.1774,43200.0,1,0
GT-WBC-2101-YTBY5-D,849,STRONG,59000,0.1723,64500.0,1,0
GT-WBD-2203-PK3K7-Q,663,RELIABLE,21500,0.2478,16900.0,1,1
GT-TND-2208-C3AVV-5,813,STRONG,44000,0.1774,45400.0,1,0
GT-WBD-2307-0FW77-V,717,RELIABLE,34500,0.2287,25700.0,1,0
GT-DLF-2307-FY8ZG-H,723,RELIABLE,29000,0.2269,22100.0,1,0
GT-KLF-2110-6FPGF-4,739,RELIABLE,20000,0.2226,0.0,0,0
GT-WBD-2108-0W0A3-D,692,RELIABLE,26000,0.2368,28600.0,1,0
GT-RJH-2403-P7RT3-7,886,STRONG,72500,0.1683,69200.0,1,0
GT-TND-2401-X1854-I,600,EMERGING,20000,0.3,19500.0,1,0
GT-TNW-2209-EK5QW-D,774,RELIABLE,30500,0.2145,24300.0,1,0
GT-DLW-2310-YV6ZP-Q,743,RELIABLE,29500,0.2215,25400.0,1,0
GT-WBD-2108-EWT00-E,961,PRIME,145500,0.1427,128700.0,1,0
GT-GJD-2112-3AA8R-1,870,STRONG,60500,0.1699,55400.0,1,0
GT-WBD-2111-XNZX6-4,680,RELIABLE,22000,0.2411,23200.0,1,0
GT-RJC-2202-0Q8S4-D,718,RELIABLE,31000,0.2284,27200.0,1,0
GT-WBR-2305-7N95T-1,718,RELIABLE,23000,0.2284,0.0,0,1
GT-RJW-2203-AN7N7-C,724,RELIABLE,24500,0.2266,26600.0,1,1
GT-KAR-2111-N4T56-B,600,EMERGING,14500,0.3,13200.0,1,0
GT-TNR-2308-XPB2E-N,759,RELIABLE,29500,0.2177,32200.0,1,1
GT-UPC-2307-MTVKS-0,868,STRONG,54000,0.1701,54000.0,1,0
GT-TNR-2108-Q1PRT-E,600,EMERGING,13000,0.3,0.0,0,1
GT-UPW-2311-R38M8-E,646,EMERGING,7500,0.2953,7400.0,1,1
GT-WBR-2209-2CYW0-0,731,RELIABLE,24500,0.2247,25800.0,1,0
GT-TGD-2306-6S1YJ-B,683,RELIABLE,18000,0.24,11500.0,1,0
GT-WBD-2109-4FSWQ-3,900,PRIME,98500,0.147,105900.0,1,0
GT-KLD-2207-EZGJN-Z,844,STRONG,72500,0.1729,78700.0,1,0
GT-GJW-2212-VWYVV-2,826,STRONG,43500,0.1754,42300.0,1,0
GT-KLR-2301-H7VTH-K,749,RELIABLE,17000,0.22,0.0,0,0
GT-KAR-2106-FA946-P,740,RELIABLE,28000,0.2223,26500.0,1,0
GT-RJD-2403-XTXV8-L,628,EMERGING,9000,0.3,9700.0,1,1
GT-RJF-2210-GKJQA-N,826,STRONG,51000,0.1754,45800.0,1,0
GT-KLW-2401-XEMJQ-J,600,EMERGING,18500,0.3,20500.0,1,0
GT-WBF-2207-WFGEK-0,862,STRONG,63500,0.1708,52400.0,1,0
GT-TGH-2304-SNGB5-R,740,RELIABLE,31500,0.2223,0.0,0,1
GT-WBD-2105-WQJYM-Z,757,RELIABLE,30000,0.2182,30400.0,1,0
GT-KLD-2202-JPQA5-S,758,RELIABLE,30000,0.2179,30400.0,1,0
GT-RJR-2401-S5FVN-D,817,STRONG,46500,0.1767,42000.0,1,0
GT-KLD-2201-G20DV-K,633,EMERGING,10500,0.3,9600.0,1,1
GT-KLF-2203-GA4SK-7,795,RELIABLE,33000,0.2104,38700.0,1,0
GT-GJW-2308-0VZVM-5,741,RELIABLE,30000,0.2221,31700.0,1,0
GT-DLD-2210-1KQ1M-F,685,RELIABLE,17500,0.2393,15300.0,1,0
GT-MHC-2208-9PFAQ-V,549,EMERGING,8000,0.3,0.0,0,1
GT-RJD-2211-Z9JGG-U,600,EMERGING,13000,0.3,0.0,0,0
GT-MHF-2307-PEF9Z-P,836,STRONG,52500,0.174,54300.0,1,0
GT-KAR-2102-9CKDE-R,859,STRONG,83000,0.1711,71600.0,1,0
GT-TGF-2102-M5SY0-P,744,RELIABLE,31000,0.2213,30000.0,1,0
GT-UPD-2105-D033D-C,920,PRIME,103000,0.1454,91300.0,1,0
GT-UPH-2212-356VB-T,734,RELIABLE,21500,0.2239,16800.0,1,1
GT-DLH-2309-H5BF9-U,901,PRIME,71000,0.1469,78800.0,1,0
GT-WBR-2107-V38FD-X,722,RELIABLE,26500,0.2272,24500.0,1,1
GT-RJR-2211-CKN7G-H,600,EMERGING,13500,0.3,0.0,0,0
GT-UPF-2303-4NR06-9,600,EMERGING,18000,0.3,19900.0,1,0
GT-KLF-2305-V236Y-D,574,EMERGING,7500,0.3,0.0,0,1
GT-UPR-2305-J0H3S-W,838,STRONG,53000,0.1737,42100.0,1,0
GT-KAF-2304-NB0A8-R,691,RELIABLE,19500,0.2371,0.0,0,1
GT-DLC-2104-MFTYJ-G,687,RELIABLE,18000,0.2386,18700.0,1,0
GT-MHF-2402-MW16F-H,666,RELIABLE,18000,0.2466,17500.0,1,1
GT-MHD-2204-5FFED-3,731,RELIABLE,27500,0.2247,22000.0,1,0
GT-RJC-2105-ASERC-Y,891,STRONG,62000,0.1678,62300.0,1,1
GT-UPD-2107-PJ804-D,897,STRONG,99000,0.1672,84900.0,1,0
GT-KLD-2101-5DTGQ-G,672,RELIABLE,20500,0.2442,22500.0,1,1
GT-TNH-2403-HP44F-8,753,RELIABLE,28500,0.2191,26600.0,1,0
GT-KLD-2202-VWHK0-G,710,RELIABLE,21000,0.2308,22400.0,1,1
GT-KLD-2101-4M5K6-N,600,EMERGING,25500,0.3,19800.0,1,0
GT-MHR-2106-04SXH-R,805,STRONG,57500,0.1787,63600.0,1,0
GT-RJW-2401-ZNBKT-J,702,RELIABLE,31000,0.2334,27000.0,1,0
GT-MHD-2402-ZCJ0E-K,753,RELIABLE,24000,0.2191,28000.0,1,0
GT-TGR-2308-PXQ1W-F,708,RELIABLE,23000,0.2314,28100.0,1,0
GT-MHD-2104-T6A1K-8,700,RELIABLE,41000,0.2341,37500.0,1,1
GT-WBR-2306-MRW82-6,849,STRONG,87000,0.1723,96000.0,1,0
GT-KAR-2304-XEWQ1-X,795,RELIABLE,32000,0.2104,32800.0,1,0
GT-RJD-2211-C82WX-Q,585,EMERGING,9500,0.3,0.0,0,0
GT-TGH-2107-WTXMX-H,520,EMERGING,17000,0.3,0.0,0,1
GT-RJF-2208-Y0V4Y-L,945,PRIME,119000,0.1436,142700.0,1,0
GT-TGC-2304-31JS9-1,847,STRONG,64000,0.1726,64900.0,1,0
GT-WBC-2202-F0XQ0-G,653,RELIABLE,21000,0.2521,19300.0,1,1
GT-UPH-2105-VGRQT-U,699,RELIABLE,25500,0.2344,0.0,0,0
GT-KLW-2109-G560A-Z,669,RELIABLE,28500,0.2454,18200.0,1,0
GT-TND-2208-NPK93-I,885,STRONG,67000,0.1684,71600.0,1,0
GT-WBW-2308-J5JWT-A,741,RELIABLE,25500,0.2221,24000.0,1,0
GT-TNR-2204-46GJZ-0,733,RELIABLE,26000,0.2242,0.0,0,1
GT-KAD-2403-SZGCP-Y,756,RELIABLE,31500,0.2184,33600.0,1,1
GT-RJR-2304-8BATT-A,563,EMERGING,5500,0.3,0.0,0,1
GT-WBD-2210-5N4J9-O,635,EMERGING,10500,0.3,10600.0,1,0
GT-TNR-2109-FPQ7K-C,748,RELIABLE,24000,0.2203,22200.0,1,1
GT-UPW-2209-TVRAW-9,803,STRONG,45500,0.179,52400.0,1,0
GT-RJR-2309-3FX8Y-B,589,EMERGING,8500,0.3,0.0,0,1
GT-KLD-2208-3BPQ5-J,677,RELIABLE,16000,0.2422,18300.0,1,0
GT-TGD-2108-D8WFN-1,808,STRONG,48000,0.1782,39100.0,1,0
GT-MHC-2107-3ZWKY-A,643,EMERGING,11000,0.2966,11000.0,1,1
GT-TGR-2210-53VHM-F,779,RELIABLE,33500,0.2134,42000.0,1,0
GT-TGR-2307-E3T1S-Z,739,RELIABLE,19500,0.2226,20800.0,1,0
GT-DLW-2310-SPPY8-5,906,PRIME,93000,0.1465,62400.0,1,0
GT-WBC-2402-9D1J6-1,520,EMERGING,15500,0.3,0.0,0,0
GT-TGR-2112-JTDJA-J,760,RELIABLE,26500,0.2175,26700.0,1,0
GT-RJF-2207-AR584-A,824,STRONG,50500,0.1757,44600.0,1,0
GT-KAD-2102-GX05H-D,632,EMERGING,9500,0.3,9100.0,1,1
GT-UPH-2106-NNP0B-X,707,RELIABLE,32000,0.2318,37600.0,1,0
GT-GJR-2205-82JDZ-F,736,RELIABLE,21000,0.2233,23500.0,1,0
GT-DLF-2305-Q3T43-5,600,EMERGING,16000,0.3,16600.0,1,0
GT-TND-2103-E1SNX-C,823,STRONG,53000,0.1758,49700.0,1,0
GT-RJF-2105-R0F9Z-T,520,EMERGING,22000,0.3,0.0,0,0
GT-TNR-2203-PF30B-7,647,EMERGING,11000,0.2948,0.0,0,1
GT-GJR-2303-TTYXE-B,799,RELIABLE,26500,0.2097,31300.0,1,0
GT-WBF-2112-HX3FS-Q,865,STRONG,70500,0.1704,55100.0,1,0
GT-RJW-2204-Q909K-T,724,RELIABLE,24500,0.2266,23100.0,1,1
GT-GJR-2310-PM764-L,772,RELIABLE,33000,0.2149,35700.0,1,0
GT-RJC-2403-N6Z9S-6,759,RELIABLE,30000,0.2177,27800.0,1,0
GT-KLD-2106-H5MAG-0,747,RELIABLE,23000,0.2205,22400.0,1,0
GT-MHR-2108-71777-V,579,EMERGING,7500,0.3,7800.0,1,1
GT-RJD-2104-J59GW-I,891,STRONG,87000,0.1678,85500.0,1,0
GT-KLD-2301-K7AGC-L,680,RELIABLE,23000,0.2411,30000.0,1,0
GT-KAC-2301-W17XF-A,843,STRONG,57000,0.1731,58400.0,1,0
GT-TGD-2112-FN3YS-G,600,EMERGING,9000,0.3,0.0,0,1
GT-DLC-2101-3JFG5-M,702,RELIABLE,19500,0.2334,22200.0,1,1
GT-KLD-2105-JX9AZ-S,848,STRONG,46000,0.1725,40700.0,1,0
GT-TNF-2205-8K90N-A,805,STRONG,54000,0.1787,55900.0,1,1
GT-MHD-2102-Z8V7R-5,600,EMERGING,17500,0.3,0.0,0,0
GT-KAF-2208-T8P0F-W,792,RELIABLE,27000,0.211,28700.0,1,1
GT-UPC-2105-7J2PH-E,699,RELIABLE,22000,0.2344,18000.0,1,1
GT-KAR-2103-KD51M-S,825,STRONG,36000,0.1755,26300.0,1,0
GT-TNR-2304-SX2WG-D,668,RELIABLE,19500,0.2458,0.0,0,0
GT-WBW-2208-A4D86-7,884,STRONG,93500,0.1684,85700.0,1,0
GT-KAF-2106-R8QCT-W,740,RELIABLE,32500,0.2223,19500.0,1,1
GT-MHD-2104-2M9BG-C,836,STRONG,65000,0.174,57300.0,1,0
GT-KLF-2103-FXB7G-3,744,RELIABLE,23000,0.2213,20600.0,1,0
GT-TGF-2401-FATCA-X,747,RELIABLE,23000,0.2205,26600.0,1,0
GT-TNW-2204-00QYB-M,830,STRONG,49500,0.1748,49600.0,1,0
GT-RJD-2308-Q8AAK-N,520,EMERGING,12000,0.3,0.0,0,1
GT-KAR-2101-7CG74-V,765,RELIABLE,32500,0.2164,28700.0,1,1
GT-DLH-2306-VA9TH-9,720,RELIABLE,25000,0.2278,23800.0,1,0
GT-RJR-2203-44P6J-3,600,EMERGING,20500,0.3,0.0,0,0
GT-UPR-2108-ZYSHP-6,678,RELIABLE,16500,0.2419,12500.0,1,0
GT-TGH-2204-05WGD-D,600,EMERGING,14500,0.3,0.0,0,0
GT-KLD-2107-CZVV6-W,741,RELIABLE,27000,0.2221,27300.0,1,0
GT-WBR-2307-PR16J-T,791,RELIABLE,31000,0.2112,34300.0,1,0
GT-UPW-2103-W5YD2-8,680,RELIABLE,26000,0.2411,21200.0,1,1
GT-KLF-2303-Y4PJ9-0,927,PRIME,81000,0.1448,103300.0,1,0
GT-WBH-2107-Q32YV-9,697,RELIABLE,26000,0.235,22300.0,1,0
GT-TGF-2308-GTG50-O,770,RELIABLE,32500,0.2153,30000.0,1,1
GT-GJD-2207-JH6ED-O,706,RELIABLE,22000,0.2321,23300.0,1,1
GT-KAR-2112-149XV-H,637,EMERGING,10000,0.2995,0.0,0,0
GT-TGD-2101-PSESN-N,653,RELIABLE,19000,0.2521,20300.0,1,0
GT-GJC-2107-FZJZJ-S,743,RELIABLE,30500,0.2215,0.0,0,0
GT-TND-2307-7HM7F-X,842,STRONG,65500,0.1732,57100.0,1,0
GT-UPR-2211-GZHAW-S,600,EMERGING,14500,0.3,11000.0,1,0
GT-TGR-2105-R41E0-4,600,EMERGING,12500,0.3,10700.0,1,1
GT-MHD-2109-EPPYQ-B,836,STRONG,63500,0.174,70000.0,1,0
GT-MHD-2311-T34F9-V,894,STRONG,54500,0.1675,62300.0,1,1
GT-WBF-2108-8GK36-7,839,STRONG,57000,0.1736,52900.0,1,0
GT-MHD-2109-VQHTE-M,631,EMERGING,11500,0.3,11500.0,1,0
GT-TNH-2304-TMS7Z-1,735,RELIABLE,16000,0.2236,10500.0,1,1
GT-WBC-2104-HWWGC-3,879,STRONG,59000,0.169,58400.0,1,0
GT-KAD-2205-4Q6KM-2,600,EMERGING,15000,0.3,14200.0,1,0
GT-TGC-2105-G7HGD-F,743,RELIABLE,39500,0.2215,42900.0,1,1
GT-TND-2201-Y7H19-O,680,RELIABLE,28500,0.2411,27600.0,1,0
GT-TND-2303-Z1PVT-9,813,STRONG,64500,0.1774,60700.0,1,0
GT-KLD-2303-H9BH6-X,698,RELIABLE,22500,0.2347,27000.0,1,0
GT-KLW-2204-J63S8-D,600,EMERGING,19500,0.3,0.0,0,0
GT-TNF-2308-2PZS9-X,849,STRONG,50500,0.1723,46700.0,1,0
GT-RJD-2210-F670D-E,601,EMERGING,8000,0.3,9600.0,1,1
GT-DLF-2112-Z7JY5-8,718,RELIABLE,33500,0.2284,31600.0,1,0
GT-TNF-2305-MVV1Q-P,520,EMERGING,9500,0.3,0.0,0,0
GT-KLW-2201-P6GH4-X,709,RELIABLE,26500,0.2311,25000.0,1,1
GT-MHR-2106-25VG5-L,721,RELIABLE,21000,0.2275,17400.0,1,0
GT-TNW-2108-VKRD1-B,796,RELIABLE,27000,0.2102,33700.0,1,0
GT-RJF-2304-Y49A4-C,732,RELIABLE,24500,0.2244,25600.0,1,0
GT-KLD-2210-JQQ6V-E,735,RELIABLE,32000,0.2236,34400.0,1,0
GT-KLW-2312-EVTG6-X,769,RELIABLE,28500,0.2155,26300.0,1,0
GT-RJD-2301-VW7FM-T,609,EMERGING,9500,0.3,10300.0,1,0
GT-KLF-2204-16V9S-O,746,RELIABLE,36000,0.2208,38000.0,1,0
GT-TGF-2403-J0ZJE-5,865,STRONG,63000,0.1704,42700.0,1,1
GT-TND-2310-XN8EF-1,819,STRONG,57500,0.1764,50600.0,1,0
GT-TND-2309-0N78P-C,600,EMERGING,20000,0.3,19000.0,1,0
GT-MHF-2208-F282N-V,825,STRONG,43500,0.1755,44600.0,1,1
GT-MHC-2403-A1BYD-V,548,EMERGING,10500,0.3,0.0,0,1
GT-KLW-2306-ZS5E8-2,600,EMERGING,14500,0.3,15300.0,1,0
GT-MHF-2209-H0JW7-8,959,PRIME,146000,0.1428,99500.0,1,0
GT-GJD-2401-DJ802-Z,721,RELIABLE,24000,0.2275,0.0,0,0
GT-DLD-2204-TXA4S-X,709,RELIABLE,30000,0.2311,25900.0,1,1
GT-GJW-2209-KGG4B-W,820,STRONG,66500,0.1763,73000.0,1,0
GT-TGR-2102-H64FK-E,855,STRONG,45000,0.1716,56900.0,1,0
GT-MHW-2103-ZA9H4-T,781,RELIABLE,46000,0.213,47000.0,1,0
